DHSCLUST,ADM1NAME,DHSREGCO,DHSREGNA,URBAN_RURA,DHSREGEN,OTHREGNA,OTHREGCO,REGCODE,SVYYEAR,flag
84926,GUJARAT,849,Aravali,U,Aravali,Gujarat,24,849,2020,NA
84927,GUJARAT,849,Aravali,R,Aravali,Gujarat,24,849,2020,NA
84928,GUJARAT,849,Aravali,R,Aravali,Gujarat,24,849,2020,NA
84929,GUJARAT,849,Aravali,R,Aravali,Gujarat,24,849,2020,NA
84930,GUJARAT,849,Aravali,R,Aravali,Gujarat,24,849,2020,NA
84931,GUJARAT,849,Aravali,R,Aravali,Gujarat,24,849,2020,NA
84932,GUJARAT,849,Aravali,R,Aravali,Gujarat,24,849,2020,NA
84933,GUJARAT,849,Aravali,R,Aravali,Gujarat,24,849,2020,NA
84934,GUJARAT,849,Aravali,R,Aravali,Gujarat,24,849,2020,NA
84935,GUJARAT,849,Aravali,R,Aravali,Gujarat,24,849,2020,NA
84936,GUJARAT,849,Aravali,U,Aravali,Gujarat,24,849,2020,NA
84937,GUJARAT,849,Aravali,R,Aravali,Gujarat,24,849,2020,NA
84938,GUJARAT,849,Aravali,R,Aravali,Gujarat,24,849,2020,NA
84939,GUJARAT,849,Aravali,R,Aravali,Gujarat,24,849,2020,NA
84940,GUJARAT,849,Aravali,R,Aravali,Gujarat,24,849,2020,NA
84941,GUJARAT,849,Aravali,R,Aravali,Gujarat,24,849,2020,NA
84942,GUJARAT,849,Aravali,R,Aravali,Gujarat,24,849,2020,NA
85001,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85002,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85003,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85004,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85005,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85006,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85007,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85008,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85009,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85010,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85011,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85012,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85013,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85014,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85015,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85016,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85017,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85018,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85019,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85020,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85021,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85022,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85023,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85024,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85025,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85026,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85027,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85028,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85029,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85030,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85031,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85032,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85033,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85034,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85035,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85036,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85037,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85038,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85039,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85040,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85041,GUJARAT,850,Bhavnagar,U,Bhavnagar,Gujarat,24,850,2020,NA
85042,GUJARAT,850,Bhavnagar,R,Bhavnagar,Gujarat,24,850,2020,NA
85101,GUJARAT,851,Botad,U,Botad,Gujarat,24,851,2020,NA
85102,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85103,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85104,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85105,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85106,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85107,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85108,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85109,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85110,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85111,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85112,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85113,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85114,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85115,GUJARAT,851,Botad,U,Botad,Gujarat,24,851,2020,NA
85116,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85117,GUJARAT,851,Botad,U,Botad,Gujarat,24,851,2020,NA
85118,GUJARAT,851,Botad,U,Botad,Gujarat,24,851,2020,NA
85119,GUJARAT,851,Botad,U,Botad,Gujarat,24,851,2020,NA
85120,GUJARAT,851,Botad,U,Botad,Gujarat,24,851,2020,NA
85121,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85122,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85123,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85124,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85125,GUJARAT,851,Botad,U,Botad,Gujarat,24,851,2020,NA
85126,GUJARAT,851,Botad,U,Botad,Gujarat,24,851,2020,NA
85127,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85128,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85129,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85130,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85131,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85132,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85133,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85134,GUJARAT,851,Botad,U,Botad,Gujarat,24,851,2020,NA
85135,GUJARAT,851,Botad,U,Botad,Gujarat,24,851,2020,NA
85136,GUJARAT,851,Botad,U,Botad,Gujarat,24,851,2020,NA
85137,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85138,GUJARAT,851,Botad,U,Botad,Gujarat,24,851,2020,NA
85139,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85140,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85141,GUJARAT,851,Botad,U,Botad,Gujarat,24,851,2020,NA
85142,GUJARAT,851,Botad,R,Botad,Gujarat,24,851,2020,NA
85201,GUJARAT,852,Chhota Udaipur,U,Chhota Udaipur,Gujarat,24,852,2020,NA
85202,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85203,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85204,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85205,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85206,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85207,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85208,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85209,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85210,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85211,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85212,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85213,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85214,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85215,GUJARAT,852,Chhota Udaipur,U,Chhota Udaipur,Gujarat,24,852,2020,NA
85216,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85217,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85218,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85219,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85220,GUJARAT,852,Chhota Udaipur,U,Chhota Udaipur,Gujarat,24,852,2020,NA
85221,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85222,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85223,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85224,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85225,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85226,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85227,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85228,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85229,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85230,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85231,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85232,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85233,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85234,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85235,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85236,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85237,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85238,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85239,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85240,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85241,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85242,GUJARAT,852,Chhota Udaipur,R,Chhota Udaipur,Gujarat,24,852,2020,NA
85301,GUJARAT,853,Devbhumi Dwarka,U,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85302,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85303,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85304,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85305,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85306,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85307,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85308,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85309,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85310,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85311,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85312,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85313,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85314,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85315,GUJARAT,853,Devbhumi Dwarka,U,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85316,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85317,GUJARAT,853,Devbhumi Dwarka,U,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85318,GUJARAT,853,Devbhumi Dwarka,U,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85319,GUJARAT,853,Devbhumi Dwarka,U,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85320,GUJARAT,853,Devbhumi Dwarka,U,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85321,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85322,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85323,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85324,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85325,GUJARAT,853,Devbhumi Dwarka,U,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85326,GUJARAT,853,Devbhumi Dwarka,U,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85327,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85328,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85329,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85330,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85331,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85332,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85333,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85334,GUJARAT,853,Devbhumi Dwarka,U,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85335,GUJARAT,853,Devbhumi Dwarka,U,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85336,GUJARAT,853,Devbhumi Dwarka,U,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85337,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85338,GUJARAT,853,Devbhumi Dwarka,U,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85339,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85340,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85341,GUJARAT,853,Devbhumi Dwarka,U,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85342,GUJARAT,853,Devbhumi Dwarka,R,Devbhumi Dwarka,Gujarat,24,853,2020,NA
85401,GUJARAT,854,Gir Somnath,U,Gir Somnath,Gujarat,24,854,2020,NA
85402,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85403,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85404,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85405,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85406,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85407,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85408,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85409,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85410,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85411,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85412,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85413,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85414,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85415,GUJARAT,854,Gir Somnath,U,Gir Somnath,Gujarat,24,854,2020,NA
85416,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85417,GUJARAT,854,Gir Somnath,U,Gir Somnath,Gujarat,24,854,2020,NA
85418,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85419,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85420,GUJARAT,854,Gir Somnath,U,Gir Somnath,Gujarat,24,854,2020,NA
85421,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85422,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85423,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85424,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85425,GUJARAT,854,Gir Somnath,U,Gir Somnath,Gujarat,24,854,2020,NA
85426,GUJARAT,854,Gir Somnath,U,Gir Somnath,Gujarat,24,854,2020,NA
85427,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85428,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85429,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85430,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85431,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85432,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85433,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85434,GUJARAT,854,Gir Somnath,U,Gir Somnath,Gujarat,24,854,2020,NA
85435,GUJARAT,854,Gir Somnath,U,Gir Somnath,Gujarat,24,854,2020,NA
85436,GUJARAT,854,Gir Somnath,U,Gir Somnath,Gujarat,24,854,2020,NA
85437,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85438,GUJARAT,854,Gir Somnath,U,Gir Somnath,Gujarat,24,854,2020,NA
85439,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85440,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85441,GUJARAT,854,Gir Somnath,U,Gir Somnath,Gujarat,24,854,2020,NA
85442,GUJARAT,854,Gir Somnath,R,Gir Somnath,Gujarat,24,854,2020,NA
85501,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85502,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85503,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85504,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85505,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85506,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85507,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85508,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85509,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85510,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85511,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85512,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85513,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85514,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85515,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85516,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85517,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85518,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85519,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85520,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85521,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85522,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85523,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85524,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85525,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85526,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85527,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85528,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85529,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85530,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85531,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85532,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85533,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85534,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85535,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85536,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85537,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85538,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85539,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85540,GUJARAT,855,Jamnagar,R,Jamnagar,Gujarat,24,855,2020,NA
85541,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85542,GUJARAT,855,Jamnagar,U,Jamnagar,Gujarat,24,855,2020,NA
85601,GUJARAT,856,Junagadh,U,Junagadh,Gujarat,24,856,2020,NA
85602,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85603,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85604,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85605,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85606,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85607,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85608,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85609,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85610,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85611,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85612,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85613,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85614,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85615,GUJARAT,856,Junagadh,U,Junagadh,Gujarat,24,856,2020,NA
85616,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85617,GUJARAT,856,Junagadh,U,Junagadh,Gujarat,24,856,2020,NA
85618,GUJARAT,856,Junagadh,U,Junagadh,Gujarat,24,856,2020,NA
85619,GUJARAT,856,Junagadh,U,Junagadh,Gujarat,24,856,2020,NA
85620,GUJARAT,856,Junagadh,U,Junagadh,Gujarat,24,856,2020,NA
85621,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85622,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85623,GUJARAT,856,Junagadh,U,Junagadh,Gujarat,24,856,2020,NA
85624,GUJARAT,856,Junagadh,U,Junagadh,Gujarat,24,856,2020,NA
85625,GUJARAT,856,Junagadh,U,Junagadh,Gujarat,24,856,2020,NA
85626,GUJARAT,856,Junagadh,U,Junagadh,Gujarat,24,856,2020,NA
85627,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85628,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85629,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85630,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85631,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85632,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85633,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
85634,GUJARAT,856,Junagadh,U,Junagadh,Gujarat,24,856,2020,NA
85635,GUJARAT,856,Junagadh,U,Junagadh,Gujarat,24,856,2020,NA
85636,GUJARAT,856,Junagadh,U,Junagadh,Gujarat,24,856,2020,NA
85637,GUJARAT,856,Junagadh,R,Junagadh,Gujarat,24,856,2020,NA
